id,type,name,elevation_ft,municipality,gps_code,iata_code,local_code,latitude,longitude,state_code
KESN,small_airport,Easton Newnam Field,72.0,Easton,KESN,ESN,ESN, 38.8041992188,-76.06900024410001,MD
KEST,small_airport,Estherville Municipal Airport,1319.0,Estherville,KEST,EST,EST, 43.40739822,-94.74639893,IA
KESW,small_airport,Easton State Airport,2226.0,Easton,KESW,ESW,ESW, 47.2541999817,-121.185997009,WA
KETB,small_airport,West Bend Municipal Airport,887.0,West Bend,KETB,ETB,ETB, 43.4221992493,-88.1278991699,WI
KETN,small_airport,Eastland Municipal Airport,1464.0,Eastland,KETN,ETN,ETN, 32.4135017395,-98.80979919430001,TX
KEUF,small_airport,Weedon Field,285.0,Eufaula,KEUF,EUF,EUF, 31.9512996674,-85.1288986206,AL
KEUG,medium_airport,Mahlon Sweet Field,374.0,Eugene,KEUG,EUG,EUG, 44.12459945678711,-123.21199798583984,OR
KEVM,small_airport,Eveleth Virginia Municipal Airport,1379.0,Eveleth,KEVM,EVM,EVM, 47.42509842,-92.49849701,MN
KEVV,medium_airport,Evansville Regional Airport,418.0,Evansville,KEVV,EVV,EVV, 38.0369987488,-87.5324020386,IN
KEVW,medium_airport,Evanston-Uinta County Airport-Burns Field,7143.0,Evanston,KEVW,EVW,EVW, 41.27479935,-111.0350037,WY
KEWB,medium_airport,New Bedford Regional Airport,80.0,New Bedford,KEWB,EWB,EWB, 41.67610168457031,-70.95690155029297,MA
KEWK,small_airport,Newton City-County Airport,1533.0,Newton,KEWK,EWK,EWK, 38.058200836199994,-97.2744979858,KS
KEWN,medium_airport,Coastal Carolina Regional Airport,18.0,New Bern,KEWN,EWN,EWN, 35.0730018616,-77.04290008539999,NC
KEWR,large_airport,Newark Liberty International Airport,18.0,Newark,KEWR,EWR,EWR, 40.692501068115234,-74.168701171875,NJ
KEYW,medium_airport,Key West International Airport,3.0,Key West,KEYW,EYW,EYW, 24.556100845336914,-81.75959777832031,FL
KF05,small_airport,Wilbarger County Airport,1265.0,Vernon,F05,WIB,F05, 34.2257003784,-99.2837982178,TX
KF70,small_airport,French Valley Airport,1350.0,Murrieta/Temecula,F70,RBK,F70, 33.5741996765,-117.127998352,CA
KFAF,medium_airport,Felker Army Air Field,12.0,Fort Eustis,KFAF,FAF,FAF, 37.132499694799996,-76.60880279540001,VA
KFAM,small_airport,Farmington Regional Airport,946.0,Farmington,KFAM,FAM,FAM, 37.76110077,-90.4285965,MO
KFAR,medium_airport,Hector International Airport,902.0,Fargo,KFAR,FAR,FAR, 46.92070007324219,-96.81580352783203,ND
KFAT,medium_airport,Fresno Yosemite International Airport,336.0,Fresno,KFAT,FAT,FAT, 36.77619934082031,-119.71800231933594,CA
KFAY,medium_airport,Fayetteville Regional Grannis Field,189.0,Fayetteville,KFAY,FAY,FAY, 34.9911994934082,-78.88030242919922,NC
KFBG,medium_airport,Simmons Army Air Field,244.0,Fort Bragg,KFBG,FBG,FBG, 35.13180161,-78.93669891,NC
KFBL,small_airport,Faribault Municipal Airport-Liz Wall Strohfus Field,1060.0,Faribault,KFBL,FBL,FBL, 44.32844,-93.312534,MN
KFBR,small_airport,Fort Bridger Airport,7034.0,Fort Bridger,KFBR,FBR,FBR, 41.3918991089,-110.406997681,WY
KFBY,small_airport,Fairbury Municipal Airport,1479.0,Fairbury,KFBY,FBY,FBY, 40.182998657199995,-97.16929626459999,NE
KFCH,small_airport,Fresno Chandler Executive Airport,279.0,Fresno,KFCH,FCH,FCH, 36.73239899,-119.8199997,CA
KFCM,small_airport,Flying Cloud Airport,906.0,Minneapolis,KFCM,FCM,FCM, 44.8272018433,-93.45709991460001,MN
KFCS,medium_airport,Butts AAF (Fort Carson) Air Field,5838.0,Fort Carson,KFCS,FCS,FCS, 38.67839813,-104.7570038,CO
KFCY,small_airport,Forrest City Municipal Airport,249.0,Forrest City,KFCY,FCY,FCY, 34.942001342800005,-90.7750015259,AR
KFDK,small_airport,Frederick Municipal Airport,303.0,Frederick,KFDK,FDK,FDK, 39.417598724399994,-77.3742980957,MD
KFDR,small_airport,Frederick Regional Airport,1258.0,Frederick,KFDR,FDR,FDR, 34.35200119,-98.98390198,OK
KFDY,medium_airport,Findlay Airport,813.0,Findlay,KFDY,FDY,FDY, 41.013500213600004,-83.66870117190001,OH
KFEP,small_airport,Albertus Airport,859.0,Freeport,KFEP,FEP,FEP, 42.2462005615,-89.58200073239999,IL
KFET,small_airport,Fremont Municipal Airport,1204.0,Fremont,KFET,FET,FET, 41.44910049,-96.52020264,NE
KFFA,small_airport,First Flight Airport,13.0,Kill Devil Hills,KFFA,FFA,FFA, 36.0181999207,-75.67130279540001,NC
KFFL,small_airport,Fairfield Municipal Airport,799.0,Fairfield,KFFL,FFL,FFL, 41.0532989502,-91.9788970947,IA
KFFM,small_airport,Fergus Falls Municipal Airport - Einar Mickelson Field,1183.0,Fergus Falls,KFFM,FFM,FFM, 46.28440094,-96.15670013,MN
KFFO,large_airport,Wright-Patterson Air Force Base,823.0,Dayton,KFFO,FFO,FFO, 39.8260993958,-84.0483016968,OH
KFFT,small_airport,Capital City Airport,806.0,Frankfort,KFFT,FFT,FFT, 38.18249893,-84.90470123,KY
KFFZ,small_airport,Falcon Field,1394.0,Mesa,KFFZ,MSC,FFZ, 33.4608001709,-111.727996826,AZ
KFHR,small_airport,Friday Harbor Airport,113.0,Friday Harbor,KFHR,FRD,FHR, 48.5219993591,-123.024002075,WA
KFHU,medium_airport,Sierra Vista Municipal Libby Army Air Field,4719.0,Fort Huachuca Sierra Vista,KFHU,FHU,FHU, 31.588499069213867,-110.34400177001953,AZ
KFKL,medium_airport,Venango Regional Airport,1540.0,Franklin,KFKL,FKL,FKL, 41.3778991699,-79.8603973389,PA
KFKN,small_airport,Franklin Municipal-John Beverly Rose Airport,41.0,Franklin,KFKN,FKN,FKN, 36.6981010437,-76.9038009644,VA
KFLD,small_airport,Fond du Lac County Airport,808.0,Fond du Lac,KFLD,FLD,FLD, 43.7711982727,-88.48840332030001,WI
KFLG,medium_airport,Flagstaff Pulliam Airport,7014.0,Flagstaff,KFLG,FLG,FLG, 35.13850021,-111.6709976,AZ
KFLL,large_airport,Fort Lauderdale Hollywood International Airport,9.0,Fort Lauderdale,KFLL,FLL,FLL, 26.072599,-80.152702,FL
KFLO,medium_airport,Florence Regional Airport,146.0,Florence,KFLO,FLO,FLO, 34.18539810180664,-79.7238998413086,SC
KFLP,small_airport,Marion County Regional Airport,719.0,Flippin,KFLP,FLP,FLP, 36.29090118,-92.59030151,AR
KFLU,closed,Flushing Airport,,Queens,KFLU,FLU,, 40.77870178222656,-73.83260345458984,NY
KFLV,small_airport,Sherman Army Air Field,772.0,Fort Leavenworth,KFLV,FLV,FLV, 39.3683013916,-94.9147033691,KS
KFLX,small_airport,Fallon Municipal Airport,3963.0,Fallon,KFLX,FLX,FLX, 39.4990997314,-118.749000549,NV
KFME,medium_airport,Tipton Airport,150.0,Fort Meade(Odenton),KFME,FME,FME, 39.08539962769999,-76.7593994141,MD
KFMH,small_airport,Cape Cod Coast Guard Air Station,131.0,Falmouth,KFMH,FMH,FMH, 41.6584014893,-70.5214004517,MA
KFMN,medium_airport,Four Corners Regional Airport,5506.0,Farmington,KFMN,FMN,FMN, 36.741199493399996,-108.230003357,NM
KFMY,medium_airport,Page Field,17.0,Fort Myers,KFMY,FMY,FMY, 26.58659935,-81.86329650879999,FL
KFNL,small_airport,Northern Colorado Regional Airport,5016.0,Fort Collins/Loveland,KFNL,FNL,FNL, 40.451804,-105.011,CO
KFNT,medium_airport,Bishop International Airport,782.0,Flint,KFNT,FNT,FNT, 42.96540069580078,-83.74359893798828,MI
KFOD,medium_airport,Fort Dodge Regional Airport,1156.0,Fort Dodge,KFOD,FOD,FOD, 42.55149841,-94.19259644,IA
KFOE,medium_airport,Topeka Regional Airport - Forbes Field,1078.0,Topeka,KFOE,FOE,FOE, 38.950901031499995,-95.66359710690001,KS
KFOK,small_airport,Francis S Gabreski Airport,67.0,Westhampton Beach,KFOK,FOK,FOK, 40.8437004089,-72.6317977905,NY
KFOM,small_airport,Fillmore Municipal Airport,4985.0,Fillmore,KFOM,FIL,FOM, 38.95830154,-112.362999,UT
KFPR,medium_airport,St Lucie County International Airport,24.0,Fort Pierce,KFPR,FPR,FPR, 27.49510002,-80.36830139,FL
KFRG,medium_airport,Republic Airport,82.0,Farmingdale,KFRG,FRG,FRG, 40.7288017273,-73.4133987427,NY
KFRH,small_airport,French Lick Municipal Airport,792.0,French Lick,KFRH,FRH,FRH, 38.5061988831,-86.63690185550001,IN
KFRI,medium_airport,Marshall Army Air Field,1065.0,Fort Riley(Junction City),KFRI,FRI,FRI, 39.05530167,-96.76450348,KS
KFRM,small_airport,Fairmont Municipal Airport,1162.0,Fairmont,KFRM,FRM,FRM, 43.643901825,-94.4156036377,MN
KFRR,small_airport,Front Royal Warren County Airport,709.0,Front Royal,KFRR,FRR,FRR, 38.9174995422,-78.25350189210002,VA
KFSD,medium_airport,Joe Foss Field Airport,1429.0,Sioux Falls,KFSD,FSD,FSD, 43.582000732400004,-96.741897583,SD
KFSI,medium_airport,Henry Post Army Air Field (Fort Sill),1189.0,Fort Sill,KFSI,FSI,FSI, 34.64979935,-98.40219879,OK
KFSK,small_airport,Fort Scott Municipal Airport,918.0,Fort Scott,KFSK,FSK,FSK, 37.7984008789,-94.7694015503,KS
KFSM,large_airport,Fort Smith Regional Airport,469.0,Fort Smith,KFSM,FSM,FSM, 35.33660125732422,-94.36740112304688,AR
KFST,medium_airport,Fort Stockton Pecos County Airport,3011.0,Fort Stockton,KFST,FST,FST, 30.9157009125,-102.916000366,TX
KFSU,small_airport,Fort Sumner Municipal Airport,4165.0,Fort Sumner,KFSU,FSU,FSU, 34.4833984375,-104.217002869,NM
KFSW,small_airport,Fort Madison Municipal Airport,724.0,Fort Madison,KFSW,FMS,FSW, 40.659301757799994,-91.3267974854,IA
KFTK,medium_airport,Godman Army Air Field,756.0,Fort Knox,KFTK,FTK,FTK, 37.907100677500004,-85.9720993042,KY
KFTW,large_airport,Fort Worth Meacham International Airport,710.0,Fort Worth,KFTW,FTW,FTW, 32.819801,-97.362396,TX
KFTY,medium_airport,Fulton County Airport Brown Field,841.0,Atlanta,KFTY,FTY,FTY, 33.7790985107,-84.5214004517,GA
KFUL,small_airport,Fullerton Municipal Airport,96.0,Fullerton,KFUL,FUL,FUL, 33.8720016479,-117.980003357,CA
KFVE,small_airport,Northern Aroostook Regional Airport,988.0,Frenchville,KFVE,WFK,FVE, 47.2854995728,-68.31279754639999,ME
KFWA,large_airport,Fort Wayne International Airport,814.0,Fort Wayne,KFWA,FWA,FWA, 40.97850037,-85.19509888,IN
KFXE,medium_airport,Fort Lauderdale Executive Airport,13.0,Fort Lauderdale,KFXE,FXE,FXE, 26.1972999573,-80.1707000732,FL
KFXY,small_airport,Forest City Municipal Airport,1229.0,Forest City,KFXY,FXY,FXY, 43.23469925,-93.62409973,IA
KFYM,small_airport,Fayetteville Municipal Airport,984.0,Fayetteville,KFYM,FYM,FYM, 35.059700012200004,-86.5640029907,TN
KFYV,medium_airport,Drake Field,1251.0,Fayetteville,KFYV,FYV,FYV, 36.00510025024414,-94.17009735107422,AR
KGAD,small_airport,Northeast Alabama Regional Airport,569.0,Gadsden,KGAD,GAD,GAD, 33.972599,-86.088996,AL
KGAG,small_airport,Gage Airport,2223.0,Gage,KGAG,GAG,GAG, 36.295501709,-99.7763977051,OK
KGAI,small_airport,Montgomery County Airpark,539.0,Gaithersburg,KGAI,GAI,GAI, 39.168300628699996,-77.1660003662,MD
KGBD,small_airport,Great Bend Municipal Airport,1887.0,Great Bend,KGBD,GBD,GBD, 38.3442993164,-98.8591995239,KS
KGBG,small_airport,Galesburg Municipal Airport,764.0,Galesburg,KGBG,GBG,GBG, 40.937999725299996,-90.431098938,IL
KGBR,small_airport,Walter J. Koladza Airport,739.0,Great Barrington,KGBR,GBR,GBR, 42.18420029,-73.40319824,MA
KGCC,medium_airport,Gillette Campbell County Airport,4365.0,Gillette,KGCC,GCC,GCC, 44.348899841299996,-105.539001465,WY
KGCD,small_airport,Grant Co Regional/Ogilvie Field,3703.0,John Day,KGCD,JDA,GCD, 44.40420151,-118.9629974,OR
KGCK,medium_airport,Garden City Regional Airport,2891.0,Garden City,KGCK,GCK,GCK, 37.9275016785,-100.723999023,KS
KGCN,medium_airport,Grand Canyon National Park Airport,6609.0,Grand Canyon,KGCN,GCN,GCN, 35.95240020751953,-112.14700317382812,AZ
KGCY,small_airport,Greeneville-Greene County Municipal Airport,1608.0,Greeneville,KGCY,GCY,GCY, 36.19300079,-82.81510162,TN
KGDM,small_airport,Gardner Municipal Airport,955.0,Gardner,KGDM,GDM,GDM, 42.5499992371,-72.0160980225,MA
KGDV,medium_airport,Dawson Community Airport,2458.0,Glendive,KGDV,GDV,GDV, 47.13869858,-104.8069992,MT
KGDW,small_airport,Gladwin Zettel Memorial Airport,776.0,Gladwin,KGDW,GDW,GDW, 43.9706001282,-84.47499847410002,MI
KGED,small_airport,Sussex County Airport,53.0,Georgetown,KGED,GED,GED, 38.68920135,-75.35890198,DE
KGEG,large_airport,Spokane International Airport,2376.0,Spokane,KGEG,GEG,GEG, 47.61989974975586,-117.53399658203125,WA
KGEY,small_airport,South Big Horn County Airport,3939.0,Greybull,KGEY,GEY,GEY, 44.51679993,-108.0830002,WY
KGFA,heliport,Malmstrom Air Force Base,3472.0,Great Falls,KGFA,GFA,GFA, 47.504699707,-111.18699646,MT
KGFK,medium_airport,Grand Forks International Airport,845.0,Grand Forks,KGFK,GFK,GFK, 47.949299,-97.176102,ND
KGFL,medium_airport,Floyd Bennett Memorial Airport,328.0,Glens Falls,KGFL,GFL,GFL, 43.3412017822,-73.6102981567,NY
KGGE,small_airport,Georgetown County Airport,39.0,Georgetown,KGGE,GGE,GGE, 33.3116989136,-79.3196029663,SC
KGGG,medium_airport,East Texas Regional Airport,365.0,Longview,KGGG,GGG,GGG, 32.38399887084961,-94.71150207519531,TX
KGGW,medium_airport,Wokal Field Glasgow International Airport,2296.0,Glasgow,KGGW,GGW,GGW, 48.212502,-106.614998,MT
KGHM,small_airport,Centerville Municipal Airport,768.0,Centerville,KGHM,GHM,GHM, 35.8373985291,-87.44539642330001,TN
KGIF,small_airport,Winter Haven Regional Airport - Gilbert Field,145.0,Winter Haven,KGIF,GIF,GIF, 28.062901,-81.753304,FL
KGJT,medium_airport,Grand Junction Regional Airport,4858.0,Grand Junction,KGJT,GJT,GJT, 39.1223983765,-108.527000427,CO
KGKJ,small_airport,Port Meadville Airport,1399.0,Meadville,KGKJ,MEJ,GKJ, 41.62649918,-80.21469879,PA
KGKT,small_airport,Gatlinburg-Pigeon Forge Airport,1014.0,Sevierville,KGKT,GKT,GKT, 35.85779953,-83.52870178219999,TN
KGLD,medium_airport,Renner Field-Goodland Municipal Airport,3656.0,Goodland,KGLD,GLD,GLD, 39.37060165,-101.6989975,KS
KGLE,small_airport,Gainesville Municipal Airport,845.0,Gainesville,KGLE,GLE,GLE, 33.651401519800004,-97.1969985962,TX
KGLH,medium_airport,Mid Delta Regional Airport,131.0,Greenville,KGLH,GLH,GLH, 33.4828987121582,-90.98560333251953,MS
KGLR,small_airport,Gaylord Regional Airport,1328.0,Gaylord,KGLR,GLR,GLR, 45.013500213600004,-84.7035980225,MI
KGLS,medium_airport,Scholes International At Galveston Airport,6.0,Galveston,KGLS,GLS,GLS, 29.265300750732422,-94.86039733886719,TX
KGLW,small_airport,Glasgow Municipal Airport,716.0,Glasgow,KGLW,GLW,GLW, 37.03179932,-85.9536972,KY
KGMU,medium_airport,Greenville Downtown Airport,1048.0,Greenville,KGMU,GMU,GMU, 34.847900390599996,-82.34999847410002,SC
KGNG,small_airport,Gooding Municipal Airport,3732.0,Gooding,KGNG,GNG,GNG, 42.91719818,-114.7649994,ID
KGNT,small_airport,Grants-Milan Municipal Airport,6537.0,Grants,KGNT,GNT,GNT, 35.167301178,-107.902000427,NM
KGNV,medium_airport,Gainesville Regional Airport,152.0,Gainesville,KGNV,GNV,GNV, 29.6900997162,-82.2717971802,FL
KGOK,small_airport,Guthrie-Edmond Regional Airport,1069.0,Guthrie,KGOK,GOK,GOK, 35.84980011,-97.41560364,OK
KGON,medium_airport,Groton New London Airport,9.0,Groton (New London),KGON,GON,GON, 41.330101013183594,-72.04509735107422,CT
KGPI,medium_airport,Glacier Park International Airport,2977.0,Kalispell,KGPI,FCA,GPI, 48.31050109863281,-114.25599670410156,MT
KGPT,large_airport,Gulfport Biloxi International Airport,28.0,Gulfport,KGPT,GPT,GPT, 30.40730094909668,-89.07009887695312,MS
KGPZ,small_airport,Grand Rapids Itasca Co-Gordon Newstrom field,1355.0,Grand Rapids,KGPZ,GPZ,GPZ, 47.21110153,-93.50980377,MN
KGQQ,small_airport,Galion Municipal Airport,1224.0,Galion,KGQQ,GQQ,GQQ, 40.7533988953,-82.7238006592,OH
KGRB,large_airport,Austin Straubel International Airport,695.0,Green Bay,KGRB,GRB,GRB, 44.48509979248047,-88.12960052490234,WI
KGRD,small_airport,Greenwood County Airport,631.0,Greenwood,KGRD,GRD,GRD, 34.2486991882,-82.15910339359999,SC
KGRE,small_airport,Greenville Airport,541.0,Greenville,KGRE,GRE,GRE, 38.8362007141,-89.37840271,IL
KGRF,medium_airport,Gray Army Air Field,300.0,Fort Lewis/Tacoma,KGRF,GRF,GRF, 47.07920074,-122.5810013,WA
KGRI,medium_airport,Central Nebraska Regional Airport,1847.0,Grand Island,KGRI,GRI,GRI, 40.967498779296875,-98.30960083007812,NE
KGRK,medium_airport,Robert Gray  Army Air Field Airport,1015.0,Fort Hood/Killeen,KGRK,GRK,GRK, 31.067199707,-97.82890319820001,TX
KGRN,small_airport,Gordon Municipal Airport,3562.0,Gordon,KGRN,GRN,GRN, 42.8059997559,-102.175003052,NE
KGRR,medium_airport,Gerald R. Ford International Airport,794.0,Grand Rapids,KGRR,GRR,GRR, 42.88079834,-85.52279663,MI
KGSB,large_airport,Seymour Johnson Air Force Base,109.0,Goldsboro,KGSB,GSB,GSB, 35.33940125,-77.96060181,NC
KGSH,small_airport,Goshen Municipal Airport,827.0,Goshen,KGSH,GSH,GSH, 41.526401519800004,-85.79290008539999,IN
KGSO,large_airport,Piedmont Triad International Airport,925.0,Greensboro,KGSO,GSO,GSO, 36.097801208496094,-79.93730163574219,NC
KGSP,large_airport,Greenville Spartanburg International Airport,964.0,Greenville,KGSP,GSP,GSP, 34.8956985474,-82.2189025879,SC
KGSW,closed,Greater Southwest International Airport-Amon Carter Field,568.0,Fort Worth,KGSW,GSW,GSW, 32.8308104547,-97.04918861390001,TX
KGTF,medium_airport,Great Falls International Airport,3680.0,Great Falls,KGTF,GTF,GTF, 47.48199844,-111.3710022,MT
KGTG,small_airport,Grantsburg Municipal Airport,927.0,Grantsburg,KGTG,GTG,GTG, 45.7980995178,-92.6643981934,WI
KGTR,medium_airport,Golden Triangle Regional Airport,264.0,Columbus/W Point/Starkville,KGTR,GTR,GTR, 33.450298309299995,-88.5914001465,MS
KGUC,small_airport,Gunnison Crested Butte Regional Airport,7680.0,Gunnison,KGUC,GUC,GUC, 38.53390121,-106.9329987,CO
KGUP,medium_airport,Gallup Municipal Airport,6472.0,Gallup,KGUP,GUP,GUP, 35.511100769,-108.789001465,NM
KGUS,large_airport,Grissom Air Reserve Base,812.0,Peru,KGUS,GUS,GUS, 40.648101806599996,-86.1520996094,IN
KGUY,medium_airport,Guymon Municipal Airport,3123.0,Guymon,KGUY,GUY,GUY, 36.6851005554,-101.508003235,OK
KGVL,small_airport,Lee Gilmer Memorial Airport,1276.0,Gainesville,KGVL,GVL,GVL, 34.27259827,-83.8302002,GA
KGVT,small_airport,Majors Airport,535.0,Greenville,KGVT,GVT,GVT, 33.0677986145,-96.0652999878,TX
KGVW,closed,Richards-Gebaur Air Force Base,1093.0,Belton,KGVW,GVW,, 38.844200134277344,-94.55999755859375,MO
KGWO,medium_airport,GreenwoodâLeflore Airport,162.0,Greenwood,KGWO,GWO,GWO, 33.4943008423,-90.0847015381,MS
KGWS,small_airport,Glenwood Springs Municipal Airport,5916.0,Glenwood Springs,KGWS,GWS,GWS, 39.5083007812,-107.310997009,CO
KGX,small_airport,Grayling Airport,99.0,Grayling,PAGX,KGX,KGX, 62.895187,-160.066289,AK
KGXY,small_airport,GreeleyâWeld County Airport,4697.0,Greeley,KGXY,GXY,GXY, 40.4374008179,-104.633003235,CO
KGYH,small_airport,Donaldson Field Airport,955.0,Greenville,KGYH,GDC,GYH, 34.758301,-82.376404,SC
KGYI,small_airport,North Texas Regional Airport/Perrin Field,749.0,Sherman/Denison,KGYI,PNX,GYI, 33.714099884,-96.6736984253,TX
KGYR,small_airport,Phoenix Goodyear Airport,968.0,Goodyear,KGYR,GYR,GYR, 33.4225006104,-112.375999451,AZ
KGYY,medium_airport,Gary Chicago International Airport,591.0,Gary,KGYY,GYY,GYY, 41.61629867553711,-87.41280364990234,IN
KGZ,small_airport,Glacier Creek Airport,2380.0,Glacier Creek,KGZ,KGZ,KGZ, 61.4551010132,-142.380996704,AK
KHAB,small_airport,Marion County Rankin Fite Airport,436.0,Hamilton,KHAB,HAB,HAB, 34.11759949,-87.99819946,AL
KHAF,small_airport,Half Moon Bay Airport,66.0,Half Moon Bay,KHAF,HAF,HAF, 37.513401031499995,-122.500999451,CA
KHAI,small_airport,Three Rivers Municipal Dr Haines Airport,824.0,Three Rivers,KHAI,HAI,HAI, 41.9598007202,-85.59339904790001,MI
KHAO,small_airport,Butler Co Regional Airport - Hogan Field,633.0,Hamilton,KHAO,HAO,HAO, 39.363800048799995,-84.5220031738,OH
KHAX,closed,Hatbox Field,627.0,Muskogee,KHAX,HAX,HAX, 35.7458992004,-95.4128036499,OK
KHBG,medium_airport,Hattiesburg Bobby L Chain Municipal Airport,151.0,Hattiesburg,KHBG,HBG,HBG, 31.26479912,-89.25279999,MS
KHBR,medium_airport,Hobart Regional Airport,1563.0,Hobart,KHBR,HBR,HBR, 34.991317,-99.051313,OK
KHDE,small_airport,Brewster Field,2313.0,Holdrege,KHDE,HDE,HDE, 40.452099,-99.336502,NE
KHDN,small_airport,Yampa Valley Airport,6606.0,Hayden,KHDN,HDN,HDN, 40.48120117,-107.2180023,CO
KHEE,small_airport,Thompson-Robbins Airport,242.0,Helena/West Helena,KHEE,HEE,HEE, 34.576571,-90.67616,AR
KHEF,small_airport,Manassas Regional Airport/Harry P. Davis Field,192.0,Manassas,KHEF,MNZ,HEF, 38.72140121,-77.51540375,VA
KHEZ,small_airport,Hardy-Anders Field / Natchez-Adams County Airport,272.0,Natchez,KHEZ,HEZ,HEZ, 31.613738,-91.297313,MS
KHFD,medium_airport,Hartford Brainard Airport,18.0,Hartford,KHFD,HFD,HFD, 41.736698150635,-72.649398803711,CT
KHFF,small_airport,Mackall Army Air Field,376.0,Camp Mackall,KHFF,HFF,HFF, 35.036288,-79.497755,NC
KHGR,medium_airport,Hagerstown Regional Richard A Henson Field,703.0,Hagerstown,KHGR,HGR,HGR, 39.707901,-77.72949982,MD
KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,66.0,Hawthorne,KHHR,HHR,HHR, 33.922798,-118.334999,CA
KHHW,small_airport,Stan Stamper Municipal Airport,572.0,Hugo,KHHW,HUJ,HHW, 34.03480148,-95.54190063,OK
KHIB,large_airport,Range Regional Airport,1354.0,Hibbing,KHIB,HIB,HIB, 47.38660049,-92.83899689,MN
KHIE,small_airport,Mount Washington Regional Airport,1074.0,Whitefield,KHIE,HIE,HIE, 44.367637,-71.544502,NH
KHIF,medium_airport,Hill Air Force Base,4789.0,Ogden,KHIF,HIF,HIF, 41.12403,-111.973086,UT
KHII,small_airport,Lake Havasu City Airport,783.0,Lake Havasu City,KHII,HII,HII, 34.571098,-114.358002,AZ
KHIO,medium_airport,Portland Hillsboro Airport,208.0,Portland,KHIO,HIO,HIO, 45.540401,-122.949997,OR
KHKA,small_airport,Blytheville Municipal Airport,255.0,Blytheville,KHKA,HKA,HKA, 35.940399169900004,-89.83080291750001,AR
KHKS,small_airport,Hawkins Field,341.0,Jackson,KHKS,HKS,HKS, 32.33449936,-90.22219849,MS
KHKY,medium_airport,Hickory Regional Airport,1190.0,Hickory,KHKY,HKY,HKY, 35.74110031,-81.38950348,NC
KHLB,small_airport,Hillenbrand Industries Airport,973.0,Batesville,KHLB,HLB,HLB, 39.344501495399996,-85.25830078119999,IN
KHLC,small_airport,Hill City Municipal Airport,2238.0,Hill City,KHLC,HLC,HLC, 39.37879944,-99.83149719,KS
KHLG,medium_airport,Wheeling Ohio County Airport,1195.0,Wheeling,KHLG,HLG,HLG, 40.1749992371,-80.6463012695,WV
